date,open,high,low,close,volume
2018-01-29,1246.699951171875,1256.699951171875,1169.0799560546875,1182.3599853515625,3715079936.0
2018-01-30,1184.1300048828125,1184.6300048828125,1058.969970703125,1071.1300048828125,4107859968.0
2018-01-31,1071.0899658203125,1128.6600341796875,1034.5,1118.31005859375,3757560064.0
2018-02-01,1119.3699951171875,1161.3499755859375,984.8189697265624,1036.7900390625,5261680128.0
2018-02-02,1035.77001953125,1035.77001953125,757.97998046875,915.7849731445312,6713290240.0
2018-02-03,919.2109985351562,991.9429931640624,847.6900024414062,964.0189819335938,3243480064.0
2018-02-04,964.6669921875,969.031982421875,805.0640258789062,834.6820068359375,2997090048.0
2018-02-05,834.9580078125,856.64599609375,644.5989990234375,697.9509887695312,4269530112.0
2018-02-06,707.7369995117188,796.4390258789062,574.4190063476562,793.1220092773438,6518269952.0
2018-02-07,790.427978515625,851.2000122070312,723.4329833984375,757.0679931640625,3896179968.0
2018-02-08,755.843017578125,845.0859985351562,755.843017578125,817.8070068359375,3708189952.0
2018-02-09,818.47998046875,884.0040283203125,788.833984375,883.864990234375,2495820032.0
2018-02-10,882.4669799804688,917.4000244140624,825.5770263671875,860.4149780273438,2930530048.0
2018-02-11,859.2880249023438,859.2880249023438,788.2219848632812,814.6599731445312,2486650112.0
2018-02-12,817.5079956054688,875.93701171875,817.5079956054688,868.7069702148438,2243450112.0
2018-02-13,869.2930297851562,870.708984375,828.8369750976562,845.2579956054688,2081170048.0
2018-02-14,844.2789916992188,926.4290161132812,844.2789916992188,923.5609741210938,2818370048.0
2018-02-15,923.72802734375,951.947998046875,911.1110229492188,936.9760131835938,2900100096.0
2018-02-16,934.7860107421876,950.0050048828124,917.8480224609376,944.2100219726562,2369449984.0
2018-02-17,944.7479858398438,976.594970703125,940.7540283203124,974.114990234375,2525720064.0
2018-02-18,973.3489990234376,982.9329833984376,915.4450073242188,923.9210205078124,2567290112.0
2018-02-19,921.6680297851562,957.7769775390624,921.5540161132812,943.864990234375,2169019904.0
2018-02-20,943.5670166015624,965.2650146484376,892.9539794921875,895.3709716796875,2545260032.0
2018-02-21,894.135009765625,912.375,830.56298828125,849.9710083007812,2531729920.0
2018-02-22,849.2620239257812,875.926025390625,802.6680297851562,812.844970703125,2150370048.0
2018-02-23,811.5850219726562,886.3179931640625,794.791015625,864.1890258789062,2334820096.0
2018-02-24,861.593017578125,879.531005859375,818.5499877929688,840.5150146484375,1926579968.0
2018-02-25,839.458984375,853.14599609375,822.3809814453125,844.8099975585938,1646960000.0
2018-02-26,845.2780151367188,880.3920288085938,842.3189697265625,869.3150024414062,2044480000.0
2018-02-27,870.364990234375,896.2589721679688,867.0969848632812,878.2650146484375,2053980032.0
2018-02-28,877.9340209960938,890.1079711914062,855.1240234375,855.198974609375,1963980032.0
2018-03-01,856.0120239257812,880.302001953125,851.9199829101562,872.2000122070312,1868519936.0
2018-03-02,871.7639770507812,876.3779907226562,852.4219970703125,856.85302734375,1894419968.0
2018-03-03,856.7109985351562,868.4539794921875,855.2069702148438,857.2249755859375,1699369984.0
2018-03-04,856.1859741210938,867.9500122070312,840.280029296875,866.677978515625,1697939968.0
2018-03-05,866.8460083007812,869.9199829101562,853.52001953125,853.6840209960938,1898489984.0
2018-03-06,853.8170166015625,853.8170166015625,809.9310302734375,816.9509887695312,1943069952.0
2018-03-07,816.27099609375,825.6069946289062,726.5469970703125,752.8309936523438,2175419904.0
2018-03-08,752.5700073242188,773.7670288085938,696.1690063476562,704.5960083007812,1891640064.0
2018-03-09,702.197021484375,729.156005859375,648.1069946289062,728.916015625,2233019904.0
2018-03-10,730.1599731445312,748.031005859375,682.6950073242188,686.8900146484375,1532960000.0
2018-03-11,685.31201171875,735.8309936523438,668.1229858398438,723.3389892578125,1562680064.0
2018-03-12,724.406005859375,742.5139770507812,683.2680053710938,699.8309936523438,1764999936.0
2018-03-13,698.1530151367188,713.7349853515625,682.3499755859375,690.8270263671875,1425959936.0
2018-03-14,691.218994140625,702.7839965820312,594.0999755859375,614.291015625,1810560000.0
2018-03-15,614.8389892578125,620.6160278320312,579.5050048828125,611.3040161132812,1770460032.0
2018-03-16,611.7780151367188,623.1680297851562,587.8619995117188,601.666015625,1417350016.0
2018-03-17,601.677978515625,609.1510009765625,549.0960083007812,552.7789916992188,1267810048.0
2018-03-18,551.6400146484375,551.6400146484375,460.0880126953125,538.6439819335938,2685499904.0
2018-03-19,546.6259765625,558.0999755859375,519.1229858398438,556.7260131835938,2046790016.0
2018-03-20,556.7219848632812,567.0900268554688,521.2039794921875,557.1749877929688,1833680000.0
2018-03-21,559.0999755859375,589.6069946289062,550.572021484375,561.7319946289062,1781270016.0
2018-03-22,562.10302734375,577.5659790039062,523.0889892578125,539.7020263671875,1523459968.0
2018-03-23,539.864013671875,540.4869995117188,512.1270141601562,539.6190185546875,1596349952.0
2018-03-24,542.572021484375,545.3820190429688,526.0800170898438,526.4390258789062,1300009984.0
2018-03-25,522.7030029296875,535.8209838867188,515.6589965820312,524.2869873046875,1151170048.0
2018-03-26,524.2869873046875,526.3790283203125,470.4400024414063,489.9509887695313,1638880000.0
2018-03-27,489.5899963378906,491.4590148925781,449.9710083007813,450.1159973144531,1617939968.0
2018-03-28,450.2909851074219,466.21099853515625,444.8609924316406,446.2789916992188,1514179968.0
2018-03-29,448.0750122070313,450.81298828125,385.81298828125,385.9679870605469,1970230016.0
2018-03-30,385.9049987792969,409.9289855957031,368.6329956054688,394.6449890136719,1878130048.0
2018-03-31,395.0039978027344,418.4679870605469,392.9530029296875,396.4570007324219,1323920000.0
2018-04-01,397.2539978027344,400.5280151367188,363.8049926757813,379.6069946289063,1256930048.0
2018-04-02,379.6990051269531,395.1709899902344,377.5929870605469,386.4249877929688,1102259968.0
2018-04-03,387.31201171875,418.9679870605469,383.5320129394531,416.89300537109375,1363399936.0
2018-04-04,416.4849853515625,417.4719848632813,375.30999755859375,380.5429992675781,1287730048.0
2018-04-05,379.9469909667969,387.7160034179688,369.8160095214844,383.2319946289063,1210680064.0
2018-04-06,382.7309875488281,385.1950073242188,366.9110107421875,370.2850036621094,967105984.0
2018-04-07,370.3800048828125,393.0589904785156,369.9360046386719,385.3139953613281,951475008.0
2018-04-08,385.7430114746094,402.5899963378906,385.60198974609375,400.5079956054688,948488000.0
2018-04-09,400.8569946289063,429.2510070800781,390.6099853515625,398.5260009765625,1478390016.0
2018-04-10,399.4110107421875,415.8880004882813,393.8789978027344,414.2430114746094,1196000000.0
2018-04-11,415.0239868164063,430.5400085449219,412.4710083007813,430.5400085449219,1439040000.0
2018-04-12,430.1610107421875,493.0580139160156,417.4129943847656,492.9410095214844,2519360000.0
2018-04-13,493.1600036621094,526.469970703125,482.6589965820313,492.7349853515625,2419249920.0
2018-04-14,492.5799865722656,512.0239868164062,488.2789916992188,501.4779968261719,1519079936.0
2018-04-15,502.8800048828125,531.7020263671875,502.8800048828125,531.7020263671875,1726089984.0
2018-04-16,532.073974609375,534.197021484375,500.25,511.1470031738281,1758979968.0
2018-04-17,511.1449890136719,518.031005859375,502.5639953613281,502.8940124511719,1760359936.0
2018-04-18,503.3089904785156,525.0919799804688,503.0450134277344,524.7890014648438,1762940032.0
2018-04-19,524.0380249023438,567.8889770507812,523.2620239257812,567.8889770507812,2256869888.0
2018-04-20,567.989013671875,618.7150268554688,560.2830200195312,615.718017578125,2849469952.0
2018-04-21,616.0040283203125,621.8880004882812,578.5499877929688,605.39501953125,2612460032.0
2018-04-22,606.1190185546875,640.7670288085938,593.8690185546875,621.8599853515625,2426269952.0
2018-04-23,621.198974609375,646.7000122070312,621.0349731445312,642.5479736328125,2386830080.0
2018-04-24,643.3980102539062,708.875,643.3980102539062,708.1580200195312,3581860096.0
2018-04-25,707.06201171875,707.06201171875,600.2119750976562,615.416015625,4216140032.0
2018-04-26,618.0789794921875,663.1810302734375,604.0070190429688,662.8090209960938,2984009984.0
2018-04-27,662.1090087890625,684.8679809570312,647.031982421875,647.031982421875,2598129920.0
2018-04-28,644.64599609375,691.4420166015625,644.64599609375,683.677978515625,2496659968.0
2018-04-29,683.9119873046875,697.7559814453125,670.5130004882812,688.8809814453125,2740559872.0
2018-04-30,689.760986328125,694.4390258789062,666.1170043945312,669.9240112304688,2853100032.0
2018-05-01,670.4630126953125,674.4030151367188,637.5399780273438,673.6129760742188,2678960128.0
2018-05-02,674.0750122070312,688.8419799804688,667.4199829101562,687.1489868164062,2822269952.0
2018-05-03,686.5910034179688,784.3410034179688,686.5910034179688,779.5430297851562,4210939904.0
2018-05-04,776.7750244140625,803.7459716796875,762.6320190429688,785.6240234375,3533410048.0
2018-05-05,784.5830078125,827.4550170898438,784.2369995117188,816.1199951171875,3035040000.0
2018-05-06,816.0880126953125,835.0570068359375,764.8829956054688,792.3109741210938,3105570048.0
2018-05-07,793.3389892578125,795.7579956054688,710.177978515625,753.7249755859375,4316120064.0
2018-05-08,755.0089721679688,774.2490234375,728.1290283203125,752.8569946289062,2920489984.0
2018-05-09,752.9019775390625,759.5289916992188,718.4719848632812,752.2750244140625,2877870080.0
2018-05-10,752.5789794921875,766.7479858398438,726.6640014648438,727.2769775390625,2748950016.0
2018-05-11,727.0130004882812,736.9769897460938,669.8250122070312,679.5859985351562,3290080000.0
2018-05-12,679.8770141601562,691.4110107421875,644.0659790039062,686.0479736328125,2668480000.0
2018-05-13,687.1749877929688,741.31201171875,675.3189697265625,733.4959716796875,2362500096.0
2018-05-14,732.7329711914062,742.1699829101562,695.7919921875,730.5490112304688,3005110016.0
2018-05-15,731.1430053710938,739.052001953125,700.9949951171875,708.8709716796875,2523069952.0
2018-05-16,708.0869750976562,710.2000122070312,682.541015625,707.0499877929688,2476130048.0
2018-05-17,708.718017578125,718.8330078125,668.833984375,672.656982421875,2350619904.0
2018-05-18,672.1019897460938,695.031005859375,663.8090209960938,694.3670043945312,2305740032.0
2018-05-19,695.072021484375,715.5780029296875,686.791015625,696.530029296875,2021549952.0
2018-05-20,697.9229736328125,723.7529907226562,692.6690063476562,715.3690185546875,2156910080.0
2018-05-21,717.1929931640625,719.2780151367188,692.4940185546875,699.2219848632812,2005170048.0
2018-05-22,700.177978515625,700.9760131835938,644.0260009765625,647.7410278320312,2230469888.0
2018-05-23,646.6699829101562,651.635986328125,572.9520263671875,583.5850219726562,2995429888.0
2018-05-24,584.5360107421875,610.8179931640625,557.2059936523438,601.7550048828125,2791099904.0
2018-05-25,602.1400146484375,617.1859741210938,575.6240234375,586.7340087890625,2110919936.0
2018-05-26,587.426025390625,606.1749877929688,583.5120239257812,587.280029296875,1694300032.0
2018-05-27,588.52001953125,590.3280029296875,562.8660278320312,572.6680297851562,1788790016.0
2018-05-28,573.0449829101562,576.0490112304688,512.552001953125,516.0360107421875,2356900096.0
2018-05-29,516.1480102539062,572.2639770507812,516.1480102539062,565.3880004882812,2330820096.0
2018-05-30,566.8300170898438,583.135986328125,545.4310302734375,559.5900268554688,2053970048.0
2018-05-31,558.4970092773438,585.5380249023438,557.0659790039062,577.64501953125,1985040000.0
2018-06-01,578.6719970703125,589.093017578125,567.6649780273438,580.0430297851562,1945890048.0
2018-06-02,580.4290161132812,597.0770263671875,577.322021484375,591.8079833984375,1880390016.0
2018-06-03,591.2589721679688,624.5130004882812,591.2589721679688,618.3289794921875,1832550016.0
2018-06-04,619.43701171875,623.4290161132812,583.7470092773438,592.9849853515625,1903430016.0
2018-06-05,593.406005859375,611.3300170898438,580.9819946289062,609.302978515625,1844269952.0
2018-06-06,610.2620239257812,611.6430053710938,596.39599609375,607.1240234375,1756530048.0
2018-06-07,607.68701171875,616.1439819335938,601.6929931640625,605.18701171875,1880140032.0
2018-06-08,605.4429931640625,608.8109741210938,595.593017578125,601.0770263671875,1637779968.0
2018-06-09,600.905029296875,608.5830078125,597.56201171875,597.56201171875,1519309952.0
2018-06-10,594.344970703125,594.344970703125,511.8890075683594,526.47900390625,2234880000.0
2018-06-11,524.8569946289062,536.8579711914062,515.2689819335938,533.2839965820312,1982119936.0
2018-06-12,532.7100219726562,538.9550170898438,491.2349853515625,496.8429870605469,1932760064.0
2018-06-13,498.01800537109375,501.9049987792969,459.0039978027344,477.4939880371094,2080130048.0
2018-06-14,478.3810119628906,523.5449829101562,467.4660034179688,519.7420043945312,2458650112.0
2018-06-15,520.47998046875,521.3049926757812,487.468994140625,491.0039978027344,1808269952.0
2018-06-16,490.41400146484375,503.2229919433594,488.85101318359375,499.6419982910156,1314109952.0
2018-06-17,499.4599914550781,507.6409912109375,498.6480102539063,500.447998046875,1264870016.0
2018-06-18,499.3829956054688,521.7960205078125,494.0660095214844,518.8909912109375,1513869952.0
2018-06-19,519.0230102539062,542.35302734375,516.31201171875,537.9569702148438,1726569984.0
2018-06-20,538.5059814453125,541.0150146484375,519.3690185546875,536.2680053710938,1596290048.0
2018-06-21,536.447021484375,543.7169799804688,524.2589721679688,527.3670043945312,1462070016.0
2018-06-22,527.1939697265625,527.1939697265625,456.87701416015625,465.8169860839844,2226030080.0
2018-06-23,466.2739868164063,479.1289978027344,462.39300537109375,474.5199890136719,1651379968.0
2018-06-24,474.76800537109375,475.3590087890625,426.468994140625,457.6719970703125,2490579968.0
2018-06-25,455.9360046386719,470.343994140625,448.89599609375,460.30999755859375,4007950080.0
2018-06-26,460.7330017089844,461.2130126953125,432.7720031738281,432.7720031738281,1356560000.0
2018-06-27,432.2439880371094,444.2430114746094,424.8389892578125,442.364990234375,1368940032.0
2018-06-28,442.2900085449219,443.6180114746094,419.6830139160156,422.364990234375,1360790016.0
2018-06-29,422.5870056152344,441.7929992675781,407.9469909667969,436.0090026855469,1564499968.0
2018-06-30,436.2090148925781,458.7969970703125,436.2090148925781,455.1799926757813,1475939968.0
2018-07-01,455.2420043945313,457.1390075683594,446.385009765625,453.9179992675781,1511730048.0
2018-07-02,453.8240051269531,479.1300048828125,447.1109924316406,475.3469848632813,1625789952.0
2018-07-03,475.385986328125,483.85400390625,462.5820007324219,464.1950073242188,1683939968.0
2018-07-04,464.1510009765625,481.4360046386719,455.18499755859375,467.3179931640625,1549769984.0
2018-07-05,467.2869873046875,483.2250061035156,464.6289978027344,474.4119873046875,1828610048.0
2018-07-06,474.3569946289063,479.6520080566406,457.614990234375,474.0119934082031,1627609984.0
2018-07-07,474.0570068359375,491.6600036621094,466.83599853515625,491.6600036621094,1358360064.0
2018-07-08,492.0679931640625,503.1990051269531,488.4169921875,489.1189880371094,1344560000.0
2018-07-09,488.87799072265625,490.85198974609375,475.1749877929688,476.6820068359375,1533799936.0
2018-07-10,476.1619873046875,478.3179931640625,433.9599914550781,434.4240112304688,1789069952.0
2018-07-11,434.5150146484375,447.3160095214844,429.5069885253906,446.51800537109375,1422470016.0
2018-07-12,446.50201416015625,446.50201416015625,422.80999755859375,430.0740051269531,1495440000.0
2018-07-13,430.7409973144531,442.3630065917969,430.7409973144531,434.0270080566406,1489670016.0
2018-07-14,434.510986328125,439.4339904785156,431.4739990234375,436.08599853515625,1235820032.0
2018-07-15,435.8829956054688,454.0010070800781,433.9209899902344,449.8500061035156,1350160000.0
2018-07-16,450.4249877929688,480.6579895019531,446.7980041503906,480.6579895019531,1858680064.0
2018-07-17,480.0769958496094,508.7799987792969,468.9150085449219,501.00201416015625,2288100096.0
2018-07-18,500.8380126953125,513.4329833984375,474.3590087890625,480.5130004882813,2371559936.0
2018-07-19,480.62799072265625,483.239990234375,465.1419982910156,469.6189880371094,2068739968.0
2018-07-20,469.3070068359375,469.3070068359375,443.6929931640625,450.697998046875,1821350016.0
2018-07-21,450.6789855957031,468.0830078125,445.7760009765625,462.4360046386719,1504310016.0
2018-07-22,462.43798828125,470.8980102539063,458.1189880371094,459.6570129394531,1338589952.0
2018-07-23,459.4389953613281,469.7659912109375,449.7279968261719,450.8529968261719,1596999936.0
2018-07-24,451.135986328125,481.1419982910156,450.5650024414063,479.37298583984375,2287520000.0
2018-07-25,479.906005859375,482.8680114746094,466.4739990234375,472.4930114746094,1930780032.0
2018-07-26,472.33099365234375,483.6960144042969,461.4240112304688,464.0369873046875,1621560064.0
2018-07-27,464.0090026855469,473.2219848632813,458.2909851074219,469.6659851074219,1734259968.0
2018-07-28,469.6780090332031,471.593994140625,462.989013671875,466.8980102539063,1531890048.0
2018-07-29,466.9150085449219,470.3559875488281,462.7120056152344,466.6650085449219,1631910016.0
2018-07-30,466.827,467.952,448.641,457.081,2141590000.0
2018-07-31,457.245,457.245,430.444,433.867,1820680000.0
2018-08-01,433.869,435.457,410.464,420.747,1888060000.0
2018-08-02,420.806,425.034,410.309,412.621,1569300000.0
2018-08-03,412.567,420.549,399.91,418.262,1722340000.0
2018-08-04,418.237,420.186,403.776,407.252,1466540000.0
2018-08-05,407.346,413.716,402.432,410.516,1396820000.0
2018-08-06,410.567,414.54,403.315,406.658,1384880000.0
2018-08-07,406.801,411.405,376.077,380.215,1828350000.0
2018-08-08,379.892,380.671,353.734,356.613,2016080000.0
2018-08-09,356.971,370.946,353.614,365.588,1616610000.0
2018-08-10,365.776,367.045,329.586,334.176,1699400000.0
